'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:06.125',0.281,-1.373,-1.655,0.545,0.968,-1.514,0.141,-0.332,-0.223,0.077,0.6,0.542,0.296,-1.031,-0.044
'0:06.126',0.281,-1.371,-1.653,0.545,0.968,-1.512,0.141,-0.331,-0.223,0.077,0.602,0.542,0.296,-1.032,-0.043
'0:06.127',0.283,-1.369,-1.653,0.543,0.968,-1.511,0.141,-0.331,-0.224,0.078,0.602,0.544,0.298,-1.032,-0.043
'0:06.128',0.28,-1.371,-1.65,0.545,0.965,-1.51,0.138,-0.334,-0.227,0.075,0.599,0.542,0.295,-1.034,-0.041
'0:06.129',0.279,-1.371,-1.65,0.546,0.965,-1.51,0.138,-0.336,-0.227,0.073,0.597,0.541,0.294,-1.032,-0.039
'0:06.130',0.281,-1.371,-1.651,0.545,0.966,-1.51,0.136,-0.338,-0.229,0.073,0.597,0.541,0.294,-1.033,-0.038
'0:06.131',0.281,-1.371,-1.653,0.545,0.967,-1.512,0.133,-0.34,-0.232,0.073,0.597,0.541,0.295,-1.034,-0.037
'0:06.132',0.281,-1.373,-1.654,0.546,0.968,-1.514,0.133,-0.34,-0.231,0.073,0.599,0.542,0.298,-1.036,-0.036
'0:06.133',0.283,-1.373,-1.657,0.544,0.97,-1.514,0.132,-0.34,-0.232,0.072,0.599,0.543,0.299,-1.038,-0.036
'0:06.134',0.285,-1.373,-1.657,0.543,0.972,-1.514,0.132,-0.341,-0.232,0.072,0.598,0.542,0.299,-1.034,-0.036
'0:06.135',0.284,-1.375,-1.659,0.544,0.972,-1.516,0.131,-0.341,-0.233,0.07,0.597,0.541,0.297,-1.035,-0.036
'0:06.136',0.284,-1.375,-1.659,0.545,0.972,-1.518,0.131,-0.341,-0.233,0.069,0.597,0.543,0.298,-1.038,-0.036
'0:06.137',0.282,-1.377,-1.659,0.547,0.971,-1.518,0.132,-0.341,-0.232,0.07,0.597,0.541,0.296,-1.04,-0.037
'0:06.138',0.282,-1.379,-1.661,0.548,0.972,-1.52,0.132,-0.342,-0.232,0.069,0.597,0.541,0.296,-1.041,-0.036
'0:06.139',0.283,-1.377,-1.661,0.547,0.972,-1.519,0.132,-0.341,-0.232,0.07,0.594,0.543,0.298,-1.04,-0.036
'0:06.140',0.284,-1.377,-1.661,0.546,0.973,-1.518,0.131,-0.341,-0.23,0.07,0.595,0.543,0.298,-1.04,-0.037
'0:06.141',0.282,-1.377,-1.66,0.547,0.971,-1.518,0.131,-0.341,-0.231,0.071,0.595,0.544,0.299,-1.041,-0.037
'0:06.142',0.28,-1.379,-1.659,0.549,0.97,-1.518,0.132,-0.34,-0.23,0.072,0.596,0.544,0.298,-1.042,-0.038
'0:06.143',0.281,-1.379,-1.66,0.549,0.971,-1.52,0.132,-0.341,-0.232,0.07,0.594,0.542,0.296,-1.042,-0.037
'0:06.144',0.285,-1.376,-1.661,0.545,0.973,-1.518,0.132,-0.341,-0.233,0.068,0.592,0.539,0.294,-1.038,-0.036
'0:06.145',0.287,-1.375,-1.661,0.543,0.975,-1.518,0.132,-0.341,-0.232,0.068,0.592,0.54,0.295,-1.038,-0.036
'0:06.146',0.286,-1.375,-1.661,0.543,0.974,-1.518,0.132,-0.341,-0.233,0.067,0.592,0.54,0.295,-1.041,-0.036
'0:06.147',0.285,-1.377,-1.662,0.545,0.974,-1.519,0.132,-0.341,-0.232,0.068,0.594,0.54,0.297,-1.042,-0.036
'0:06.148',0.282,-1.381,-1.663,0.549,0.972,-1.521,0.131,-0.34,-0.23,0.07,0.596,0.543,0.299,-1.042,-0.037
'0:06.149',0.279,-1.382,-1.661,0.551,0.97,-1.521,0.13,-0.341,-0.23,0.069,0.596,0.544,0.299,-1.044,-0.038
'0:06.150',0.277,-1.383,-1.659,0.552,0.969,-1.521,0.13,-0.342,-0.232,0.069,0.596,0.545,0.3,-1.045,-0.038
'0:06.151',0.277,-1.383,-1.659,0.553,0.968,-1.521,0.131,-0.341,-0.232,0.069,0.595,0.543,0.298,-1.045,-0.039
'0:06.152',0.277,-1.383,-1.659,0.552,0.968,-1.521,0.131,-0.341,-0.232,0.067,0.595,0.54,0.296,-1.042,-0.039
'0:06.153',0.28,-1.381,-1.66,0.55,0.97,-1.52,0.131,-0.34,-0.232,0.068,0.596,0.54,0.297,-1.042,-0.039
'0:06.154',0.278,-1.383,-1.661,0.552,0.969,-1.521,0.132,-0.341,-0.231,0.069,0.596,0.542,0.298,-1.042,-0.038
'0:06.155',0.276,-1.383,-1.658,0.553,0.967,-1.52,0.132,-0.34,-0.231,0.069,0.597,0.545,0.299,-1.04,-0.039
'0:06.156',0.275,-1.381,-1.655,0.552,0.965,-1.518,0.131,-0.341,-0.232,0.068,0.597,0.542,0.298,-1.04,-0.039
'0:06.157',0.275,-1.38,-1.655,0.552,0.965,-1.518,0.132,-0.342,-0.232,0.067,0.596,0.541,0.298,-1.04,-0.04
'0:06.158',0.275,-1.38,-1.655,0.552,0.965,-1.518,0.132,-0.341,-0.232,0.068,0.598,0.542,0.298,-1.038,-0.041
'0:06.159',0.272,-1.383,-1.655,0.555,0.964,-1.518,0.132,-0.342,-0.233,0.068,0.596,0.541,0.296,-1.035,-0.041
'0:06.160',0.269,-1.383,-1.653,0.557,0.961,-1.518,0.133,-0.341,-0.232,0.069,0.597,0.54,0.295,-1.034,-0.042
'0:06.161',0.264,-1.385,-1.649,0.56,0.957,-1.517,0.134,-0.34,-0.231,0.069,0.598,0.539,0.296,-1.032,-0.043
'0:06.162',0.265,-1.385,-1.651,0.56,0.958,-1.518,0.134,-0.339,-0.229,0.071,0.597,0.539,0.295,-1.036,-0.043
'0:06.163',0.269,-1.383,-1.651,0.557,0.96,-1.517,0.135,-0.337,-0.229,0.073,0.597,0.54,0.295,-1.034,-0.044
'0:06.164',0.27,-1.38,-1.649,0.554,0.96,-1.514,0.137,-0.336,-0.229,0.072,0.595,0.54,0.294,-1.033,-0.043
'0:06.165',0.27,-1.379,-1.649,0.554,0.959,-1.513,0.137,-0.337,-0.227,0.072,0.593,0.539,0.294,-1.035,-0.044
'0:06.166',0.27,-1.378,-1.647,0.554,0.959,-1.512,0.136,-0.337,-0.228,0.072,0.593,0.538,0.294,-1.034,-0.046
'0:06.167',0.27,-1.377,-1.647,0.553,0.958,-1.512,0.136,-0.336,-0.227,0.074,0.593,0.537,0.293,-1.033,-0.046
'0:06.168',0.269,-1.375,-1.644,0.553,0.957,-1.51,0.14,-0.335,-0.225,0.076,0.594,0.538,0.292,-1.032,-0.049
'0:06.169',0.27,-1.373,-1.643,0.552,0.957,-1.508,0.139,-0.335,-0.225,0.075,0.592,0.538,0.293,-1.03,-0.048
'0:06.170',0.267,-1.375,-1.643,0.554,0.955,-1.508,0.137,-0.335,-0.226,0.074,0.591,0.539,0.293,-1.032,-0.048
'0:06.171',0.266,-1.375,-1.641,0.554,0.954,-1.508,0.139,-0.335,-0.225,0.075,0.592,0.539,0.293,-1.032,-0.049
'0:06.172',0.267,-1.373,-1.641,0.553,0.954,-1.506,0.137,-0.335,-0.225,0.075,0.593,0.54,0.294,-1.03,-0.048
'0:06.173',0.268,-1.373,-1.639,0.552,0.954,-1.506,0.137,-0.335,-0.225,0.075,0.592,0.54,0.294,-1.028,-0.049
'0:06.174',0.267,-1.374,-1.641,0.553,0.954,-1.507,0.138,-0.335,-0.225,0.075,0.591,0.538,0.293,-1.029,-0.049
'0:06.175',0.268,-1.372,-1.639,0.552,0.954,-1.506,0.139,-0.335,-0.225,0.076,0.59,0.537,0.292,-1.03,-0.049
'0:06.176',0.27,-1.371,-1.641,0.55,0.956,-1.505,0.139,-0.332,-0.223,0.078,0.591,0.539,0.293,-1.026,-0.049
'0:06.177',0.271,-1.368,-1.639,0.548,0.955,-1.503,0.14,-0.33,-0.222,0.08,0.593,0.539,0.292,-1.024,-0.05
'0:06.178',0.267,-1.369,-1.636,0.55,0.952,-1.502,0.14,-0.33,-0.221,0.081,0.594,0.538,0.292,-1.028,-0.05
'0:06.179',0.267,-1.37,-1.637,0.552,0.952,-1.503,0.14,-0.332,-0.223,0.081,0.595,0.539,0.292,-1.028,-0.051
'0:06.180',0.267,-1.369,-1.636,0.551,0.952,-1.502,0.141,-0.33,-0.222,0.083,0.597,0.539,0.292,-1.027,-0.052
'0:06.181',0.267,-1.369,-1.635,0.551,0.951,-1.502,0.141,-0.329,-0.22,0.085,0.597,0.538,0.292,-1.026,-0.052
'0:06.182',0.267,-1.369,-1.635,0.55,0.951,-1.502,0.142,-0.328,-0.22,0.085,0.597,0.538,0.292,-1.025,-0.054
'0:06.183',0.266,-1.367,-1.633,0.55,0.95,-1.5,0.143,-0.327,-0.218,0.087,0.598,0.538,0.292,-1.024,-0.054
'0:06.184',0.267,-1.367,-1.633,0.549,0.95,-1.5,0.141,-0.33,-0.22,0.085,0.597,0.538,0.292,-1.022,-0.052
'0:06.185',0.272,-1.365,-1.637,0.546,0.955,-1.502,0.139,-0.328,-0.22,0.084,0.598,0.538,0.293,-1.02,-0.054
'0:06.186',0.272,-1.365,-1.637,0.546,0.955,-1.5,0.14,-0.327,-0.218,0.086,0.599,0.539,0.295,-1.017,-0.056
'0:06.187',0.267,-1.367,-1.635,0.55,0.951,-1.501,0.14,-0.326,-0.216,0.086,0.6,0.54,0.294,-1.018,-0.056
'0:06.188',0.265,-1.369,-1.633,0.552,0.949,-1.501,0.141,-0.325,-0.214,0.088,0.601,0.54,0.293,-1.018,-0.057
'0:06.189',0.267,-1.367,-1.634,0.55,0.951,-1.5,0.139,-0.325,-0.214,0.09,0.603,0.54,0.296,-1.018,-0.057
'0:06.190',0.267,-1.368,-1.635,0.55,0.951,-1.502,0.139,-0.324,-0.214,0.09,0.604,0.541,0.296,-1.018,-0.058
'0:06.191',0.267,-1.365,-1.633,0.549,0.95,-1.499,0.14,-0.325,-0.214,0.089,0.604,0.54,0.295,-1.017,-0.057
'0:06.192',0.272,-1.363,-1.634,0.545,0.953,-1.498,0.142,-0.322,-0.211,0.091,0.607,0.541,0.296,-1.018,-0.059
'0:06.193',0.274,-1.361,-1.635,0.543,0.954,-1.498,0.143,-0.321,-0.21,0.09,0.607,0.54,0.295,-1.018,-0.059
'0:06.194',0.275,-1.359,-1.635,0.541,0.955,-1.496,0.141,-0.323,-0.212,0.089,0.606,0.537,0.293,-1.016,-0.058
'0:06.195',0.274,-1.361,-1.635,0.543,0.955,-1.498,0.141,-0.323,-0.212,0.09,0.606,0.538,0.295,-1.015,-0.058
'0:06.196',0.274,-1.361,-1.635,0.543,0.954,-1.498,0.142,-0.322,-0.211,0.092,0.608,0.54,0.296,-1.014,-0.058
'0:06.197',0.276,-1.359,-1.635,0.541,0.956,-1.496,0.142,-0.323,-0.211,0.09,0.61,0.541,0.296,-1.014,-0.058
'0:06.198',0.278,-1.359,-1.637,0.54,0.957,-1.498,0.14,-0.324,-0.213,0.089,0.609,0.542,0.297,-1.013,-0.057
'0:06.199',0.278,-1.359,-1.637,0.541,0.957,-1.498,0.139,-0.323,-0.213,0.091,0.609,0.543,0.298,-1.016,-0.058
'0:06.200',0.276,-1.362,-1.637,0.543,0.957,-1.5,0.139,-0.324,-0.212,0.091,0.61,0.541,0.298,-1.018,-0.057
'0:06.201',0.273,-1.363,-1.637,0.545,0.955,-1.5,0.139,-0.323,-0.212,0.091,0.61,0.543,0.298,-1.016,-0.057
'0:06.202',0.276,-1.361,-1.636,0.542,0.956,-1.498,0.141,-0.319,-0.208,0.093,0.609,0.543,0.298,-1.015,-0.059
'0:06.203',0.275,-1.359,-1.634,0.541,0.955,-1.496,0.149,-0.308,-0.2,0.099,0.609,0.542,0.296,-1.014,-0.066
'0:06.204',0.272,-1.359,-1.63,0.543,0.951,-1.494,0.156,-0.297,-0.189,0.103,0.609,0.54,0.296,-1.012,-0.072
'0:06.205',0.27,-1.356,-1.626,0.543,0.948,-1.49,0.163,-0.288,-0.18,0.106,0.605,0.535,0.292,-1.011,-0.077
'0:06.206',0.263,-1.354,-1.617,0.545,0.94,-1.485,0.169,-0.28,-0.172,0.111,0.602,0.529,0.287,-1.005,-0.083
'0:06.207',0.259,-1.351,-1.61,0.546,0.934,-1.48,0.176,-0.267,-0.158,0.121,0.603,0.523,0.284,-1.002,-0.092
'0:06.208',0.263,-1.347,-1.61,0.542,0.936,-1.478,0.189,-0.243,-0.133,0.144,0.61,0.524,0.287,-0.999,-0.105
'0:06.209',0.268,-1.343,-1.611,0.537,0.939,-1.476,0.198,-0.218,-0.103,0.173,0.62,0.528,0.294,-0.995,-0.121
'0:06.210',0.267,-1.337,-1.603,0.535,0.935,-1.47,0.209,-0.196,-0.08,0.195,0.626,0.528,0.296,-0.99,-0.138
'0:06.211',0.264,-1.335,-1.599,0.535,0.931,-1.466,0.223,-0.168,-0.053,0.218,0.631,0.526,0.297,-0.985,-0.154
'0:06.212',0.267,-1.328,-1.595,0.53,0.931,-1.461,0.236,-0.14,-0.023,0.24,0.637,0.526,0.3,-0.983,-0.172
'0:06.213',0.275,-1.321,-1.596,0.523,0.935,-1.458,0.245,-0.117,0,0.267,0.649,0.531,0.309,-0.98,-0.185
'0:06.214',0.283,-1.316,-1.599,0.516,0.941,-1.457,0.247,-0.101,0.022,0.299,0.667,0.535,0.32,-0.975,-0.197
'0:06.215',0.293,-1.307,-1.601,0.506,0.947,-1.454,0.245,-0.086,0.045,0.339,0.693,0.542,0.333,-0.971,-0.208
'0:06.216',0.305,-1.298,-1.604,0.496,0.955,-1.451,0.24,-0.076,0.06,0.38,0.723,0.551,0.349,-0.967,-0.215
'0:06.217',0.319,-1.294,-1.612,0.487,0.966,-1.452,0.232,-0.07,0.073,0.421,0.755,0.567,0.371,-0.965,-0.221
'0:06.218',0.342,-1.294,-1.637,0.476,0.989,-1.465,0.224,-0.053,0.098,0.473,0.796,0.584,0.398,-0.973,-0.23
'0:06.219',0.368,-1.293,-1.661,0.462,1.014,-1.476,0.229,-0.005,0.149,0.539,0.834,0.594,0.423,-0.978,-0.25
'0:06.220',0.394,-1.292,-1.686,0.449,1.04,-1.489,0.245,0.07,0.229,0.627,0.873,0.606,0.45,-0.983,-0.28
'0:06.221',0.416,-1.285,-1.702,0.434,1.059,-1.493,0.258,0.14,0.306,0.719,0.919,0.621,0.479,-0.983,-0.311
'0:06.222',0.443,-1.277,-1.72,0.417,1.081,-1.498,0.269,0.205,0.372,0.795,0.962,0.634,0.51,-0.98,-0.341
'0:06.223',0.472,-1.271,-1.744,0.399,1.108,-1.507,0.281,0.272,0.439,0.873,1.008,0.65,0.542,-0.981,-0.367
'0:06.224',0.504,-1.256,-1.761,0.376,1.133,-1.508,0.297,0.352,0.525,0.968,1.067,0.673,0.58,-0.972,-0.403
'0:06.225',0.54,-1.24,-1.78,0.349,1.161,-1.51,0.306,0.41,0.59,1.053,1.129,0.702,0.622,-0.964,-0.43
'0:06.226',0.571,-1.214,-1.784,0.321,1.177,-1.498,0.301,0.436,0.623,1.123,1.198,0.737,0.666,-0.952,-0.449
'0:06.227',0.605,-1.19,-1.795,0.292,1.2,-1.492,0.306,0.491,0.684,1.208,1.262,0.766,0.711,-0.941,-0.478
'0:06.228',0.644,-1.174,-1.819,0.264,1.232,-1.496,0.309,0.541,0.745,1.293,1.319,0.792,0.752,-0.937,-0.505
'0:06.229',0.668,-1.151,-1.82,0.24,1.244,-1.486,0.31,0.549,0.763,1.351,1.372,0.821,0.788,-0.923,-0.525
'0:06.230',0.7,-1.129,-1.829,0.214,1.264,-1.478,0.292,0.511,0.741,1.394,1.434,0.857,0.83,-0.911,-0.528
'0:06.231',0.737,-1.113,-1.85,0.187,1.294,-1.481,0.247,0.427,0.674,1.421,1.503,0.898,0.876,-0.906,-0.508
'0:06.232',0.768,-1.083,-1.851,0.157,1.31,-1.467,0.187,0.305,0.572,1.431,1.574,0.944,0.922,-0.889,-0.478
'0:06.233',0.799,-1.033,-1.833,0.117,1.316,-1.433,0.119,0.171,0.462,1.443,1.649,0.994,0.968,-0.854,-0.451
'0:06.234',0.817,-0.987,-1.804,0.085,1.31,-1.395,0.044,0.004,0.308,1.413,1.701,1.036,0.999,-0.818,-0.403
'0:06.235',0.837,-0.938,-1.774,0.05,1.306,-1.355,-0.053,-0.206,0.117,1.357,1.752,1.077,1.028,-0.781,-0.332
'0:06.236',0.853,-0.893,-1.746,0.02,1.3,-1.319,-0.139,-0.406,-0.078,1.294,1.798,1.121,1.056,-0.75,-0.262
'0:06.237',0.861,-0.869,-1.73,0.004,1.296,-1.3,-0.22,-0.606,-0.277,1.204,1.826,1.16,1.078,-0.733,-0.181
'0:06.238',0.854,-0.835,-1.689,-0.009,1.272,-1.262,-0.3,-0.789,-0.458,1.112,1.839,1.189,1.085,-0.704,-0.109
'0:06.239',0.821,-0.788,-1.61,-0.017,1.216,-1.198,-0.359,-0.946,-0.619,1.005,1.824,1.207,1.071,-0.66,-0.053
'0:06.240',0.774,-0.743,-1.518,-0.016,1.147,-1.131,-0.417,-1.111,-0.794,0.87,1.786,1.218,1.046,-0.613,0.013
'0:06.241',0.715,-0.733,-1.448,0.009,1.081,-1.09,-0.462,-1.284,-0.991,0.688,1.707,1.208,0.998,-0.59,0.089
'0:06.242',0.644,-0.757,-1.403,0.056,1.024,-1.08,-0.497,-1.44,-1.173,0.482,1.603,1.183,0.932,-0.599,0.171
'0:06.243',0.573,-0.764,-1.338,0.096,0.956,-1.051,-0.538,-1.6,-1.351,0.27,1.49,1.157,0.861,-0.59,0.253
'0:06.244',0.509,-0.784,-1.293,0.138,0.901,-1.038,-0.576,-1.764,-1.54,0.037,1.373,1.133,0.79,-0.592,0.346
'0:06.245',0.443,-0.832,-1.274,0.195,0.859,-1.053,-0.613,-1.919,-1.728,-0.211,1.244,1.099,0.713,-0.622,0.45
'0:06.246',0.373,-0.893,-1.266,0.26,0.82,-1.079,-0.625,-2.038,-1.879,-0.454,1.093,1.048,0.625,-0.661,0.535
'0:06.247',0.317,-0.984,-1.301,0.334,0.808,-1.142,-0.621,-2.12,-1.996,-0.681,0.94,0.989,0.537,-0.729,0.609
'0:06.248',0.271,-1.067,-1.337,0.398,0.804,-1.202,-0.622,-2.183,-2.083,-0.885,0.793,0.932,0.457,-0.792,0.676
'0:06.249',0.228,-1.109,-1.337,0.441,0.782,-1.223,-0.606,-2.203,-2.117,-1.027,0.68,0.888,0.39,-0.818,0.715
'0:06.250',0.187,-1.146,-1.333,0.479,0.76,-1.239,-0.586,-2.213,-2.138,-1.143,0.579,0.85,0.332,-0.835,0.748
'0:06.251',0.152,-1.19,-1.342,0.518,0.747,-1.266,-0.582,-2.234,-2.172,-1.268,0.476,0.814,0.278,-0.865,0.791
'0:06.252',0.134,-1.223,-1.357,0.544,0.746,-1.29,-0.598,-2.256,-2.195,-1.351,0.409,0.791,0.248,-0.893,0.835
'0:06.253',0.121,-1.24,-1.361,0.559,0.741,-1.3,-0.624,-2.269,-2.204,-1.395,0.368,0.777,0.232,-0.909,0.869
'0:06.254',0.114,-1.275,-1.389,0.581,0.751,-1.331,-0.635,-2.255,-2.19,-1.417,0.331,0.757,0.215,-0.939,0.89
'0:06.255',0.092,-1.31,-1.403,0.609,0.748,-1.356,-0.636,-2.226,-2.163,-1.431,0.289,0.731,0.188,-0.962,0.902
'0:06.256',0.042,-1.299,-1.341,0.628,0.691,-1.319,-0.616,-2.175,-2.113,-1.416,0.267,0.709,0.154,-0.933,0.889
'0:06.257',0.011,-1.276,-1.287,0.632,0.649,-1.281,-0.589,-2.103,-2.03,-1.348,0.28,0.701,0.144,-0.897,0.858
'0:06.258',0.004,-1.29,-1.293,0.642,0.648,-1.291,-0.551,-2.01,-1.935,-1.272,0.293,0.69,0.142,-0.903,0.822
'0:06.259',-0.001,-1.325,-1.323,0.662,0.661,-1.324,-0.495,-1.905,-1.831,-1.198,0.289,0.662,0.132,-0.928,0.779
'0:06.260',-0.01,-1.345,-1.336,0.677,0.663,-1.341,-0.45,-1.815,-1.738,-1.127,0.291,0.638,0.119,-0.936,0.738
'0:06.261',-0.025,-1.353,-1.328,0.689,0.651,-1.34,-0.402,-1.732,-1.654,-1.066,0.294,0.617,0.105,-0.934,0.694
'0:06.262',-0.035,-1.368,-1.333,0.701,0.648,-1.35,-0.352,-1.647,-1.569,-1.006,0.292,0.592,0.09,-0.942,0.644
'0:06.263',-0.034,-1.395,-1.362,0.714,0.664,-1.379,-0.315,-1.558,-1.478,-0.942,0.29,0.569,0.082,-0.963,0.6
'0:06.264',-0.019,-1.407,-1.388,0.713,0.684,-1.397,-0.28,-1.457,-1.374,-0.866,0.297,0.553,0.086,-0.976,0.55
'0:06.265',-0.005,-1.423,-1.418,0.714,0.707,-1.421,-0.237,-1.352,-1.269,-0.791,0.303,0.539,0.091,-0.996,0.498
'0:06.266',0.006,-1.444,-1.45,0.718,0.729,-1.447,-0.191,-1.263,-1.181,-0.732,0.304,0.519,0.089,-1.02,0.45
'0:06.267',0.021,-1.448,-1.47,0.713,0.745,-1.458,-0.148,-1.175,-1.089,-0.665,0.318,0.508,0.095,-1.028,0.395
'0:06.268',0.035,-1.45,-1.486,0.707,0.76,-1.468,-0.114,-1.095,-1.008,-0.6,0.335,0.501,0.101,-1.036,0.344
'0:06.269',0.051,-1.448,-1.498,0.698,0.775,-1.473,-0.092,-1.032,-0.941,-0.541,0.352,0.495,0.11,-1.04,0.304
'0:06.270',0.065,-1.45,-1.514,0.692,0.79,-1.482,-0.064,-0.963,-0.869,-0.482,0.364,0.486,0.119,-1.05,0.263
'0:06.271',0.077,-1.458,-1.535,0.69,0.806,-1.496,-0.035,-0.899,-0.806,-0.429,0.376,0.474,0.124,-1.062,0.225
'0:06.272',0.095,-1.456,-1.551,0.679,0.823,-1.503,-0.02,-0.848,-0.751,-0.381,0.393,0.474,0.137,-1.067,0.198
'0:06.273',0.113,-1.444,-1.557,0.665,0.835,-1.5,-0.004,-0.796,-0.698,-0.332,0.418,0.481,0.153,-1.063,0.171
'0:06.274',0.132,-1.435,-1.566,0.65,0.849,-1.5,0.013,-0.743,-0.642,-0.281,0.44,0.484,0.17,-1.058,0.143
'0:06.275',0.151,-1.429,-1.58,0.638,0.866,-1.504,0.034,-0.69,-0.587,-0.234,0.455,0.488,0.185,-1.058,0.117
'0:06.276',0.17,-1.423,-1.593,0.626,0.881,-1.508,0.056,-0.636,-0.532,-0.188,0.473,0.495,0.202,-1.058,0.088
'0:06.277',0.184,-1.417,-1.601,0.616,0.892,-1.508,0.085,-0.578,-0.475,-0.141,0.49,0.498,0.214,-1.055,0.058
'0:06.278',0.193,-1.409,-1.601,0.608,0.897,-1.505,0.117,-0.519,-0.417,-0.093,0.508,0.5,0.225,-1.047,0.029
'0:06.279',0.203,-1.399,-1.603,0.598,0.903,-1.502,0.14,-0.473,-0.37,-0.056,0.523,0.505,0.237,-1.042,0.007
'0:06.280',0.216,-1.389,-1.605,0.586,0.91,-1.496,0.157,-0.434,-0.333,-0.025,0.539,0.515,0.251,-1.033,-0.009
'0:06.281',0.228,-1.377,-1.605,0.575,0.916,-1.49,0.169,-0.401,-0.299,0.001,0.551,0.521,0.262,-1.02,-0.025
'0:06.282',0.234,-1.371,-1.605,0.568,0.919,-1.487,0.182,-0.369,-0.269,0.024,0.561,0.525,0.271,-1.014,-0.037
'0:06.283',0.241,-1.366,-1.607,0.562,0.924,-1.486,0.192,-0.342,-0.241,0.046,0.574,0.531,0.28,-1.01,-0.048
'0:06.284',0.248,-1.361,-1.609,0.556,0.928,-1.486,0.198,-0.32,-0.221,0.063,0.581,0.534,0.285,-1.008,-0.058
'0:06.285',0.259,-1.355,-1.613,0.548,0.936,-1.484,0.203,-0.303,-0.203,0.077,0.587,0.537,0.291,-1.005,-0.064
'0:06.286',0.269,-1.345,-1.613,0.537,0.941,-1.479,0.204,-0.286,-0.185,0.093,0.595,0.542,0.298,-1,-0.069
'0:06.287',0.273,-1.339,-1.611,0.532,0.942,-1.474,0.204,-0.272,-0.169,0.107,0.603,0.545,0.303,-0.997,-0.074
'0:06.288',0.278,-1.331,-1.609,0.526,0.944,-1.47,0.2,-0.263,-0.159,0.119,0.609,0.549,0.308,-0.992,-0.079
'0:06.289',0.281,-1.327,-1.608,0.522,0.945,-1.467,0.196,-0.254,-0.149,0.129,0.613,0.551,0.31,-0.987,-0.082
'0:06.290',0.28,-1.327,-1.607,0.523,0.943,-1.466,0.195,-0.248,-0.142,0.135,0.617,0.551,0.312,-0.985,-0.085
'0:06.291',0.279,-1.324,-1.603,0.522,0.941,-1.463,0.195,-0.242,-0.136,0.139,0.62,0.553,0.312,-0.985,-0.088
'0:06.292',0.281,-1.323,-1.603,0.52,0.942,-1.462,0.196,-0.236,-0.13,0.143,0.621,0.554,0.313,-0.984,-0.091
'0:06.293',0.283,-1.319,-1.603,0.518,0.943,-1.461,0.196,-0.233,-0.126,0.146,0.622,0.554,0.317,-0.984,-0.093
'0:06.294',0.287,-1.317,-1.603,0.514,0.946,-1.46,0.197,-0.228,-0.12,0.149,0.625,0.555,0.318,-0.982,-0.097
'0:06.295',0.286,-1.315,-1.601,0.514,0.944,-1.458,0.199,-0.222,-0.113,0.157,0.627,0.556,0.318,-0.98,-0.099
'0:06.296',0.284,-1.313,-1.598,0.514,0.941,-1.456,0.201,-0.216,-0.107,0.161,0.628,0.555,0.317,-0.982,-0.102
'0:06.297',0.287,-1.312,-1.6,0.512,0.944,-1.456,0.2,-0.21,-0.102,0.165,0.631,0.556,0.319,-0.98,-0.105
'0:06.298',0.289,-1.312,-1.601,0.51,0.946,-1.456,0.2,-0.205,-0.098,0.169,0.63,0.554,0.321,-0.979,-0.107
'0:06.299',0.288,-1.31,-1.599,0.511,0.944,-1.454,0.203,-0.2,-0.093,0.172,0.63,0.552,0.32,-0.978,-0.11
'0:06.300',0.289,-1.31,-1.599,0.51,0.944,-1.454,0.203,-0.195,-0.087,0.177,0.631,0.553,0.321,-0.977,-0.112
'0:06.301',0.29,-1.311,-1.601,0.51,0.946,-1.456,0.204,-0.192,-0.083,0.183,0.63,0.552,0.322,-0.978,-0.114
'0:06.302',0.295,-1.307,-1.602,0.506,0.949,-1.454,0.205,-0.186,-0.079,0.189,0.633,0.554,0.324,-0.977,-0.117
'0:06.303',0.299,-1.307,-1.606,0.503,0.953,-1.456,0.206,-0.182,-0.074,0.189,0.633,0.556,0.327,-0.975,-0.118
'0:06.304',0.299,-1.308,-1.608,0.504,0.954,-1.458,0.208,-0.179,-0.071,0.191,0.632,0.554,0.326,-0.978,-0.119
'0:06.305',0.3,-1.306,-1.607,0.503,0.953,-1.456,0.209,-0.176,-0.069,0.195,0.633,0.552,0.325,-0.98,-0.122
'0:06.306',0.299,-1.306,-1.605,0.503,0.952,-1.456,0.207,-0.174,-0.065,0.198,0.63,0.55,0.325,-0.977,-0.122
'0:06.307',0.297,-1.308,-1.605,0.505,0.951,-1.456,0.208,-0.172,-0.061,0.2,0.631,0.549,0.325,-0.975,-0.123
'0:06.308',0.295,-1.309,-1.603,0.507,0.949,-1.456,0.209,-0.168,-0.059,0.202,0.633,0.55,0.326,-0.977,-0.124
'0:06.309',0.296,-1.31,-1.606,0.507,0.951,-1.458,0.211,-0.165,-0.054,0.206,0.636,0.552,0.328,-0.976,-0.126
'0:06.310',0.295,-1.31,-1.606,0.507,0.951,-1.458,0.212,-0.161,-0.051,0.211,0.64,0.553,0.33,-0.976,-0.127
'0:06.311',0.294,-1.311,-1.605,0.508,0.95,-1.458,0.212,-0.158,-0.048,0.214,0.641,0.553,0.33,-0.977,-0.129
'0:06.312',0.294,-1.312,-1.606,0.508,0.95,-1.459,0.213,-0.154,-0.044,0.216,0.641,0.552,0.329,-0.977,-0.131
