'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:05.856',1.007,1.698,0.691,-1.353,0.158,1.194,-0.568,-0.449,-0.431,-0.183,-0.041,-0.133,0.289,0.588,0.012
'0:05.857',1.004,1.7,0.696,-1.352,0.154,1.198,-0.556,-0.42,-0.404,-0.165,-0.035,-0.135,0.292,0.591,-0.005
'0:05.858',0.993,1.687,0.695,-1.34,0.148,1.191,-0.541,-0.407,-0.385,-0.156,-0.032,-0.14,0.288,0.59,-0.022
'0:05.859',0.983,1.683,0.7,-1.333,0.141,1.191,-0.525,-0.386,-0.361,-0.139,-0.026,-0.141,0.286,0.587,-0.042
'0:05.860',0.985,1.685,0.701,-1.335,0.141,1.194,-0.507,-0.338,-0.332,-0.118,-0.018,-0.138,0.289,0.592,-0.059
'0:05.861',0.99,1.692,0.703,-1.341,0.143,1.198,-0.497,-0.293,-0.306,-0.103,-0.011,-0.138,0.294,0.594,-0.072
'0:05.862',0.975,1.696,0.72,-1.335,0.127,1.208,-0.494,-0.254,-0.28,-0.082,0.006,-0.128,0.306,0.6,-0.084
'0:05.863',0.966,1.692,0.726,-1.329,0.12,1.21,-0.479,-0.24,-0.271,-0.076,0.009,-0.126,0.309,0.603,-0.092
'0:05.864',0.969,1.69,0.722,-1.329,0.123,1.206,-0.463,-0.239,-0.274,-0.081,0.004,-0.132,0.303,0.601,-0.101
'0:05.865',0.986,1.7,0.715,-1.343,0.135,1.207,-0.45,-0.234,-0.275,-0.079,0.003,-0.137,0.301,0.605,-0.11
'0:05.866',0.994,1.706,0.714,-1.35,0.14,1.21,-0.438,-0.228,-0.269,-0.073,0.004,-0.137,0.298,0.607,-0.119
'0:05.867',0.995,1.722,0.727,-1.359,0.134,1.224,-0.415,-0.209,-0.249,-0.057,0.019,-0.127,0.295,0.615,-0.131
'0:05.868',1.007,1.734,0.727,-1.371,0.14,1.23,-0.402,-0.199,-0.244,-0.056,0.015,-0.131,0.29,0.618,-0.134
'0:05.869',1.007,1.728,0.721,-1.367,0.143,1.224,-0.396,-0.193,-0.242,-0.055,0.017,-0.128,0.297,0.612,-0.136
'0:05.870',0.99,1.716,0.726,-1.353,0.132,1.221,-0.39,-0.194,-0.245,-0.053,0.019,-0.128,0.296,0.607,-0.14
'0:05.871',0.987,1.708,0.722,-1.347,0.133,1.215,-0.39,-0.198,-0.246,-0.059,0.009,-0.138,0.292,0.611,-0.137
'0:05.872',0.988,1.706,0.719,-1.347,0.134,1.212,-0.381,-0.185,-0.238,-0.053,0.008,-0.139,0.294,0.61,-0.138
'0:05.873',0.985,1.706,0.722,-1.345,0.131,1.214,-0.38,-0.174,-0.231,-0.051,-0.001,-0.149,0.286,0.604,-0.145
'0:05.874',0.992,1.706,0.715,-1.349,0.139,1.21,-0.38,-0.165,-0.22,-0.048,-0.006,-0.155,0.281,0.609,-0.15
'0:05.875',0.984,1.705,0.722,-1.345,0.131,1.213,-0.374,-0.154,-0.217,-0.048,-0.009,-0.159,0.28,0.611,-0.155
'0:05.876',0.985,1.712,0.727,-1.349,0.129,1.22,-0.371,-0.16,-0.217,-0.051,-0.012,-0.164,0.28,0.612,-0.16
'0:05.877',0.99,1.714,0.724,-1.352,0.133,1.219,-0.365,-0.16,-0.223,-0.057,-0.019,-0.17,0.273,0.614,-0.16
'0:05.878',0.991,1.711,0.72,-1.351,0.135,1.216,-0.364,-0.143,-0.22,-0.062,-0.025,-0.174,0.27,0.616,-0.162
'0:05.879',0.994,1.714,0.721,-1.354,0.136,1.217,-0.355,-0.138,-0.21,-0.061,-0.021,-0.171,0.274,0.621,-0.166
'0:05.880',0.981,1.706,0.726,-1.343,0.127,1.216,-0.349,-0.138,-0.204,-0.059,-0.017,-0.168,0.272,0.613,-0.168
'0:05.881',0.975,1.704,0.73,-1.339,0.122,1.216,-0.35,-0.131,-0.189,-0.049,-0.006,-0.16,0.276,0.607,-0.171
'0:05.882',0.974,1.706,0.732,-1.341,0.12,1.22,-0.355,-0.137,-0.186,-0.043,-0.002,-0.154,0.28,0.61,-0.172
'0:05.883',0.966,1.708,0.743,-1.337,0.112,1.226,-0.36,-0.137,-0.187,-0.04,0.002,-0.154,0.283,0.618,-0.172
'0:05.884',0.956,1.71,0.753,-1.333,0.101,1.232,-0.354,-0.138,-0.185,-0.029,0.008,-0.149,0.288,0.619,-0.176
'0:05.885',0.952,1.697,0.745,-1.325,0.103,1.22,-0.353,-0.141,-0.184,-0.026,0.012,-0.145,0.288,0.606,-0.173
'0:05.886',0.952,1.688,0.736,-1.321,0.107,1.212,-0.351,-0.136,-0.19,-0.031,0.01,-0.148,0.284,0.603,-0.178
'0:05.887',0.964,1.694,0.73,-1.329,0.117,1.212,-0.35,-0.127,-0.197,-0.034,0.007,-0.149,0.284,0.605,-0.18
'0:05.888',0.976,1.7,0.725,-1.339,0.126,1.212,-0.349,-0.108,-0.192,-0.025,0.018,-0.141,0.287,0.607,-0.175
'0:05.889',0.991,1.714,0.723,-1.353,0.134,1.218,-0.347,-0.087,-0.184,-0.015,0.026,-0.136,0.288,0.605,-0.177
'0:05.890',1,1.727,0.727,-1.364,0.137,1.227,-0.345,-0.078,-0.18,-0.006,0.03,-0.134,0.292,0.609,-0.178
'0:05.891',0.996,1.72,0.724,-1.358,0.136,1.222,-0.344,-0.086,-0.166,0.005,0.034,-0.134,0.298,0.608,-0.179
'0:05.892',0.996,1.712,0.717,-1.355,0.139,1.215,-0.345,-0.093,-0.151,0.015,0.034,-0.135,0.3,0.608,-0.184
'0:05.893',0.987,1.704,0.717,-1.346,0.135,1.21,-0.348,-0.106,-0.159,0.011,0.024,-0.143,0.295,0.604,-0.184
'0:05.894',0.978,1.696,0.719,-1.337,0.129,1.207,-0.353,-0.124,-0.166,0.006,0.015,-0.15,0.291,0.602,-0.183
'0:05.895',0.967,1.694,0.727,-1.331,0.12,1.21,-0.344,-0.119,-0.157,0.015,0.021,-0.148,0.288,0.608,-0.187
'0:05.896',0.968,1.691,0.723,-1.33,0.122,1.207,-0.337,-0.11,-0.15,0.019,0.022,-0.145,0.286,0.6,-0.185
'0:05.897',0.981,1.698,0.717,-1.339,0.132,1.207,-0.336,-0.11,-0.149,0.018,0.019,-0.146,0.286,0.599,-0.182
'0:05.898',0.988,1.7,0.712,-1.345,0.138,1.206,-0.337,-0.105,-0.143,0.024,0.025,-0.143,0.289,0.597,-0.183
'0:05.899',0.994,1.705,0.712,-1.349,0.141,1.208,-0.339,-0.097,-0.132,0.032,0.032,-0.139,0.293,0.599,-0.185
'0:05.900',0.994,1.709,0.715,-1.351,0.139,1.212,-0.337,-0.088,-0.119,0.038,0.033,-0.139,0.293,0.604,-0.189
'0:05.901',0.998,1.712,0.715,-1.355,0.141,1.214,-0.338,-0.086,-0.12,0.028,0.028,-0.141,0.292,0.604,-0.184
'0:05.902',0.997,1.707,0.711,-1.352,0.142,1.209,-0.344,-0.071,-0.122,0.02,0.026,-0.141,0.29,0.604,-0.179
'0:05.903',0.998,1.7,0.702,-1.349,0.148,1.201,-0.337,-0.057,-0.118,0.021,0.029,-0.141,0.289,0.6,-0.179
'0:05.904',1,1.708,0.708,-1.355,0.146,1.208,-0.327,-0.057,-0.122,0.021,0.029,-0.143,0.284,0.595,-0.183
'0:05.905',1.002,1.712,0.71,-1.357,0.145,1.21,-0.326,-0.052,-0.128,0.019,0.03,-0.142,0.287,0.599,-0.188
'0:05.906',1.004,1.716,0.711,-1.36,0.146,1.213,-0.329,-0.053,-0.13,0.018,0.033,-0.139,0.294,0.609,-0.194
'0:05.907',1.004,1.719,0.716,-1.361,0.143,1.218,-0.33,-0.06,-0.128,0.024,0.034,-0.139,0.299,0.608,-0.197
'0:05.908',1.002,1.715,0.713,-1.359,0.144,1.214,-0.328,-0.06,-0.129,0.025,0.034,-0.138,0.3,0.611,-0.197
'0:05.909',0.998,1.704,0.707,-1.351,0.145,1.206,-0.328,-0.059,-0.128,0.022,0.03,-0.141,0.294,0.61,-0.199
'0:05.910',0.999,1.696,0.697,-1.348,0.151,1.197,-0.325,-0.064,-0.126,0.026,0.038,-0.136,0.297,0.598,-0.201
'0:05.911',0.997,1.694,0.697,-1.345,0.149,1.196,-0.322,-0.073,-0.129,0.028,0.044,-0.129,0.302,0.601,-0.198
'0:05.912',0.997,1.693,0.696,-1.345,0.15,1.194,-0.326,-0.074,-0.125,0.031,0.048,-0.128,0.302,0.602,-0.195
'0:05.913',1,1.694,0.694,-1.347,0.152,1.194,-0.324,-0.056,-0.104,0.048,0.058,-0.123,0.308,0.599,-0.192
'0:05.914',0.989,1.687,0.698,-1.338,0.145,1.192,-0.319,-0.04,-0.092,0.057,0.06,-0.122,0.31,0.597,-0.191
'0:05.915',0.997,1.685,0.688,-1.341,0.154,1.187,-0.321,-0.032,-0.094,0.051,0.052,-0.13,0.309,0.594,-0.189
'0:05.916',1.006,1.685,0.679,-1.345,0.163,1.183,-0.322,-0.025,-0.088,0.05,0.046,-0.136,0.307,0.595,-0.189
'0:05.917',1.002,1.681,0.679,-1.341,0.161,1.18,-0.323,-0.025,-0.087,0.044,0.043,-0.139,0.302,0.59,-0.191
'0:05.918',1.003,1.681,0.677,-1.343,0.163,1.179,-0.324,-0.024,-0.086,0.043,0.041,-0.14,0.302,0.585,-0.193
'0:05.919',1.004,1.683,0.679,-1.343,0.162,1.181,-0.323,-0.023,-0.082,0.047,0.045,-0.135,0.307,0.586,-0.196
'0:05.920',0.998,1.683,0.686,-1.341,0.155,1.185,-0.318,-0.015,-0.077,0.049,0.051,-0.129,0.31,0.593,-0.199
'0:05.921',0.996,1.687,0.69,-1.341,0.153,1.188,-0.307,-0.009,-0.07,0.06,0.063,-0.118,0.317,0.604,-0.201
'0:05.922',0.997,1.698,0.702,-1.349,0.147,1.2,-0.307,-0.015,-0.08,0.059,0.064,-0.118,0.318,0.609,-0.202
'0:05.923',0.991,1.706,0.715,-1.349,0.138,1.21,-0.308,-0.017,-0.092,0.05,0.052,-0.128,0.31,0.605,-0.205
'0:05.924',0.989,1.698,0.71,-1.344,0.139,1.204,-0.307,-0.021,-0.104,0.048,0.052,-0.127,0.309,0.599,-0.208
'0:05.925',0.987,1.693,0.706,-1.34,0.14,1.2,-0.311,-0.029,-0.114,0.051,0.056,-0.122,0.311,0.6,-0.202
'0:05.926',0.993,1.697,0.705,-1.345,0.143,1.201,-0.308,-0.029,-0.114,0.059,0.063,-0.115,0.316,0.603,-0.201
'0:05.927',1,1.702,0.702,-1.351,0.149,1.202,-0.296,-0.025,-0.113,0.062,0.067,-0.109,0.321,0.599,-0.206
'0:05.928',1,1.698,0.698,-1.35,0.151,1.198,-0.294,-0.018,-0.107,0.062,0.061,-0.115,0.316,0.595,-0.204
'0:05.929',1.002,1.693,0.691,-1.348,0.155,1.192,-0.294,-0.012,-0.097,0.068,0.063,-0.114,0.317,0.597,-0.201
'0:05.930',1.006,1.689,0.683,-1.347,0.161,1.186,-0.295,-0.012,-0.088,0.07,0.068,-0.11,0.323,0.594,-0.199
'0:05.931',1,1.682,0.682,-1.341,0.159,1.182,-0.294,-0.01,-0.081,0.071,0.067,-0.113,0.322,0.593,-0.201
'0:05.932',0.995,1.681,0.686,-1.338,0.154,1.183,-0.292,-0.006,-0.068,0.072,0.064,-0.115,0.321,0.596,-0.202
'0:05.933',0.997,1.681,0.684,-1.339,0.157,1.182,-0.288,-0.008,-0.066,0.068,0.06,-0.117,0.319,0.595,-0.203
'0:05.934',1,1.677,0.676,-1.339,0.162,1.177,-0.288,-0.018,-0.078,0.059,0.058,-0.116,0.319,0.593,-0.203
'0:05.935',1.001,1.683,0.682,-1.343,0.159,1.183,-0.291,-0.021,-0.076,0.061,0.061,-0.113,0.321,0.596,-0.204
'0:05.936',0.988,1.687,0.699,-1.337,0.144,1.193,-0.278,-0.027,-0.065,0.074,0.072,-0.105,0.321,0.601,-0.212
'0:05.937',0.989,1.685,0.696,-1.337,0.146,1.19,-0.275,-0.037,-0.069,0.072,0.072,-0.105,0.323,0.596,-0.208
'0:05.938',1.001,1.685,0.683,-1.343,0.159,1.184,-0.286,-0.018,-0.071,0.071,0.068,-0.111,0.323,0.594,-0.203
'0:05.939',1.012,1.683,0.671,-1.347,0.17,1.177,-0.304,0.004,-0.067,0.08,0.071,-0.108,0.326,0.592,-0.202
'0:05.940',1.016,1.681,0.664,-1.349,0.176,1.173,-0.316,0.018,-0.063,0.082,0.072,-0.108,0.327,0.588,-0.202
'0:05.941',0.999,1.673,0.674,-1.335,0.162,1.173,-0.306,0.019,-0.064,0.078,0.068,-0.114,0.318,0.592,-0.207
'0:05.942',1.016,1.681,0.665,-1.348,0.175,1.173,-0.306,0.014,-0.06,0.08,0.069,-0.112,0.328,0.593,-0.203
'0:05.943',1.036,1.694,0.657,-1.365,0.189,1.175,-0.3,0.025,-0.048,0.09,0.079,-0.102,0.337,0.587,-0.2
'0:05.944',1.012,1.688,0.677,-1.351,0.167,1.183,-0.289,0.029,-0.041,0.099,0.087,-0.098,0.329,0.591,-0.207
'0:05.945',1.009,1.69,0.681,-1.35,0.164,1.185,-0.288,0.029,-0.032,0.106,0.089,-0.095,0.332,0.597,-0.21
'0:05.946',1.014,1.693,0.678,-1.354,0.168,1.186,-0.287,0.028,-0.031,0.104,0.087,-0.099,0.334,0.588,-0.211
'0:05.947',1.018,1.696,0.677,-1.357,0.171,1.187,-0.284,0.036,-0.025,0.107,0.088,-0.097,0.333,0.594,-0.212
'0:05.948',1.032,1.694,0.662,-1.363,0.184,1.178,-0.284,0.041,-0.022,0.109,0.089,-0.095,0.334,0.601,-0.212
'0:05.949',1.024,1.683,0.658,-1.353,0.182,1.171,-0.285,0.049,-0.028,0.105,0.085,-0.101,0.331,0.591,-0.213
'0:05.950',1.014,1.683,0.668,-1.349,0.173,1.176,-0.283,0.07,-0.026,0.108,0.081,-0.103,0.33,0.591,-0.213
'0:05.951',1.009,1.687,0.678,-1.348,0.166,1.183,-0.276,0.072,-0.03,0.106,0.079,-0.105,0.326,0.594,-0.215
'0:05.952',1.006,1.683,0.676,-1.345,0.165,1.179,-0.275,0.069,-0.034,0.102,0.073,-0.109,0.327,0.594,-0.217
'0:05.953',1.016,1.685,0.669,-1.351,0.172,1.177,-0.281,0.072,-0.033,0.097,0.07,-0.111,0.33,0.594,-0.217
'0:05.954',1.02,1.692,0.671,-1.356,0.174,1.182,-0.278,0.079,-0.026,0.097,0.073,-0.107,0.329,0.598,-0.224
'0:05.955',1.034,1.702,0.668,-1.369,0.182,1.185,-0.262,0.087,-0.016,0.1,0.076,-0.105,0.329,0.601,-0.229
'0:05.956',1.032,1.704,0.671,-1.369,0.18,1.188,-0.258,0.089,-0.013,0.099,0.074,-0.108,0.329,0.602,-0.233
'0:05.957',1.036,1.699,0.663,-1.368,0.186,1.181,-0.26,0.087,-0.013,0.094,0.072,-0.11,0.334,0.605,-0.235
'0:05.958',1.041,1.698,0.656,-1.369,0.192,1.177,-0.257,0.089,-0.012,0.091,0.074,-0.106,0.336,0.596,-0.231
'0:05.959',1.014,1.693,0.679,-1.354,0.168,1.186,-0.244,0.092,-0.007,0.097,0.08,-0.102,0.333,0.6,-0.234
'0:05.960',1.008,1.686,0.679,-1.347,0.164,1.183,-0.238,0.087,-0.013,0.097,0.079,-0.105,0.332,0.601,-0.233
'0:05.961',1.008,1.69,0.682,-1.349,0.163,1.187,-0.244,0.093,-0.015,0.101,0.08,-0.106,0.335,0.598,-0.23
'0:05.962',1.01,1.703,0.693,-1.357,0.159,1.198,-0.241,0.108,-0.005,0.112,0.092,-0.094,0.338,0.61,-0.235
'0:05.963',1.021,1.704,0.682,-1.363,0.169,1.193,-0.244,0.107,-0.013,0.11,0.097,-0.087,0.344,0.606,-0.233
'0:05.964',1.022,1.692,0.669,-1.357,0.176,1.181,-0.25,0.111,-0.009,0.108,0.093,-0.092,0.344,0.596,-0.23
'0:05.965',1.014,1.681,0.666,-1.348,0.174,1.173,-0.247,0.125,0.002,0.117,0.094,-0.091,0.341,0.592,-0.23
'0:05.966',1.016,1.681,0.666,-1.349,0.174,1.174,-0.241,0.128,0,0.122,0.099,-0.086,0.342,0.593,-0.232
'0:05.967',1.028,1.687,0.659,-1.357,0.184,1.173,-0.237,0.122,-0.008,0.12,0.099,-0.086,0.343,0.594,-0.232
'0:05.968',1.023,1.682,0.659,-1.353,0.181,1.171,-0.234,0.117,-0.009,0.124,0.101,-0.086,0.344,0.59,-0.233
'0:05.969',1.025,1.677,0.652,-1.351,0.186,1.165,-0.231,0.11,-0.006,0.128,0.099,-0.09,0.344,0.589,-0.235
'0:05.970',1.035,1.674,0.639,-1.355,0.198,1.157,-0.235,0.106,0.006,0.135,0.095,-0.092,0.345,0.588,-0.232
'0:05.971',1.038,1.668,0.63,-1.353,0.204,1.149,-0.239,0.112,0.024,0.146,0.1,-0.09,0.351,0.584,-0.23
'0:05.972',1.031,1.666,0.635,-1.349,0.198,1.151,-0.233,0.125,0.034,0.155,0.106,-0.086,0.353,0.583,-0.236
'0:05.973',1.018,1.672,0.653,-1.345,0.182,1.163,-0.217,0.141,0.05,0.172,0.12,-0.073,0.358,0.587,-0.241
'0:05.974',1.02,1.669,0.649,-1.344,0.184,1.159,-0.217,0.153,0.057,0.175,0.123,-0.07,0.363,0.587,-0.241
'0:05.975',1.021,1.667,0.646,-1.345,0.188,1.157,-0.215,0.167,0.063,0.176,0.12,-0.072,0.365,0.585,-0.243
'0:05.976',1.027,1.677,0.649,-1.352,0.189,1.163,-0.208,0.175,0.074,0.183,0.127,-0.067,0.368,0.59,-0.249
'0:05.977',1.024,1.681,0.656,-1.353,0.183,1.169,-0.209,0.18,0.078,0.184,0.13,-0.067,0.37,0.597,-0.255
'0:05.978',1.033,1.688,0.654,-1.361,0.189,1.171,-0.208,0.191,0.087,0.192,0.135,-0.063,0.374,0.597,-0.256
'0:05.979',1.044,1.688,0.643,-1.367,0.201,1.165,-0.211,0.192,0.087,0.195,0.138,-0.058,0.373,0.597,-0.254
'0:05.980',1.052,1.694,0.642,-1.374,0.205,1.169,-0.201,0.195,0.092,0.197,0.141,-0.058,0.367,0.595,-0.255
'0:05.981',1.065,1.704,0.639,-1.385,0.212,1.171,-0.188,0.207,0.105,0.201,0.143,-0.054,0.37,0.593,-0.257
'0:05.982',1.059,1.692,0.632,-1.376,0.213,1.163,-0.188,0.203,0.106,0.19,0.136,-0.059,0.37,0.594,-0.257
'0:05.983',1.058,1.691,0.634,-1.375,0.211,1.163,-0.185,0.199,0.105,0.181,0.129,-0.065,0.37,0.593,-0.257
'0:05.984',1.05,1.692,0.642,-1.371,0.203,1.167,-0.183,0.211,0.107,0.177,0.128,-0.065,0.371,0.598,-0.261
'0:05.985',1.044,1.678,0.633,-1.361,0.205,1.155,-0.185,0.23,0.108,0.172,0.126,-0.066,0.372,0.599,-0.261
'0:05.986',1.048,1.673,0.625,-1.36,0.211,1.149,-0.19,0.251,0.113,0.172,0.123,-0.069,0.369,0.592,-0.261
'0:05.987',1.048,1.678,0.63,-1.363,0.208,1.154,-0.189,0.26,0.11,0.17,0.118,-0.073,0.365,0.593,-0.266
'0:05.988',1.052,1.691,0.638,-1.372,0.207,1.165,-0.176,0.262,0.106,0.173,0.121,-0.07,0.364,0.606,-0.271
'0:05.989',1.062,1.704,0.641,-1.383,0.21,1.173,-0.164,0.276,0.113,0.186,0.131,-0.061,0.366,0.606,-0.276
'0:05.990',1.056,1.694,0.637,-1.375,0.209,1.165,-0.159,0.286,0.116,0.197,0.134,-0.058,0.373,0.599,-0.279
'0:05.991',1.052,1.688,0.635,-1.371,0.208,1.161,-0.15,0.284,0.111,0.2,0.139,-0.056,0.376,0.598,-0.281
'0:05.992',1.063,1.694,0.631,-1.379,0.215,1.163,-0.141,0.284,0.104,0.201,0.138,-0.058,0.375,0.598,-0.286
'0:05.993',1.073,1.704,0.63,-1.389,0.221,1.167,-0.127,0.292,0.113,0.209,0.141,-0.054,0.377,0.603,-0.29
'0:05.994',1.079,1.702,0.624,-1.391,0.228,1.163,-0.116,0.304,0.141,0.228,0.155,-0.042,0.385,0.599,-0.296
'0:05.995',1.077,1.691,0.615,-1.384,0.231,1.153,-0.111,0.314,0.164,0.244,0.161,-0.039,0.392,0.594,-0.3
'0:05.996',1.076,1.692,0.616,-1.385,0.23,1.154,-0.115,0.312,0.175,0.253,0.163,-0.043,0.396,0.593,-0.299
'0:05.997',1.073,1.692,0.62,-1.383,0.226,1.156,-0.116,0.312,0.186,0.262,0.171,-0.037,0.403,0.602,-0.299
'0:05.998',1.071,1.692,0.621,-1.382,0.225,1.157,-0.111,0.316,0.191,0.268,0.176,-0.03,0.408,0.607,-0.299
'0:05.999',1.081,1.696,0.614,-1.389,0.234,1.155,-0.111,0.317,0.189,0.265,0.176,-0.032,0.409,0.594,-0.304
'0:06.000',1.086,1.697,0.611,-1.392,0.237,1.154,-0.115,0.321,0.192,0.265,0.178,-0.033,0.411,0.594,-0.305
'0:06.001',1.081,1.698,0.617,-1.389,0.232,1.157,-0.124,0.333,0.202,0.273,0.186,-0.028,0.417,0.597,-0.302
'0:06.002',1.087,1.697,0.61,-1.393,0.239,1.153,-0.138,0.357,0.213,0.282,0.193,-0.022,0.424,0.601,-0.302
'0:06.003',1.1,1.704,0.605,-1.403,0.247,1.155,-0.146,0.378,0.221,0.288,0.196,-0.017,0.431,0.607,-0.302
'0:06.004',1.094,1.706,0.612,-1.4,0.241,1.159,-0.155,0.382,0.227,0.29,0.195,-0.018,0.431,0.606,-0.299
'0:06.005',1.088,1.702,0.615,-1.395,0.236,1.159,-0.15,0.394,0.238,0.297,0.201,-0.013,0.432,0.607,-0.299
'0:06.006',1.087,1.709,0.623,-1.398,0.232,1.165,-0.128,0.406,0.255,0.311,0.212,-0.002,0.438,0.611,-0.31
'0:06.007',1.092,1.71,0.618,-1.401,0.236,1.164,-0.121,0.41,0.261,0.314,0.213,-0.003,0.439,0.612,-0.316
'0:06.008',1.097,1.708,0.612,-1.403,0.242,1.16,-0.127,0.409,0.259,0.312,0.213,-0.001,0.442,0.615,-0.314
'0:06.009',1.095,1.718,0.622,-1.407,0.236,1.169,-0.126,0.42,0.267,0.313,0.212,-0.002,0.443,0.619,-0.314
'0:06.010',1.1,1.728,0.627,-1.414,0.236,1.178,-0.128,0.426,0.27,0.315,0.212,-0.005,0.443,0.624,-0.318
'0:06.011',1.102,1.726,0.624,-1.415,0.239,1.175,-0.119,0.431,0.275,0.322,0.217,-0.002,0.446,0.624,-0.32
'0:06.012',1.106,1.724,0.618,-1.415,0.244,1.171,-0.109,0.44,0.282,0.33,0.226,0.004,0.45,0.622,-0.321
'0:06.013',1.109,1.72,0.612,-1.415,0.248,1.165,-0.104,0.447,0.283,0.331,0.227,0.004,0.45,0.62,-0.322
'0:06.014',1.107,1.719,0.613,-1.413,0.246,1.166,-0.086,0.467,0.29,0.336,0.233,0.01,0.448,0.618,-0.328
'0:06.015',1.116,1.721,0.605,-1.419,0.255,1.163,-0.077,0.481,0.3,0.345,0.241,0.018,0.455,0.618,-0.332
'0:06.016',1.124,1.722,0.599,-1.423,0.263,1.161,-0.08,0.488,0.306,0.352,0.246,0.021,0.462,0.622,-0.337
'0:06.017',1.125,1.72,0.596,-1.423,0.264,1.158,-0.075,0.494,0.315,0.359,0.248,0.024,0.466,0.624,-0.343
'0:06.018',1.126,1.718,0.592,-1.422,0.267,1.155,-0.072,0.501,0.326,0.368,0.252,0.028,0.471,0.619,-0.345
'0:06.019',1.129,1.724,0.595,-1.427,0.267,1.159,-0.067,0.514,0.34,0.377,0.259,0.035,0.476,0.616,-0.347
'0:06.020',1.135,1.73,0.595,-1.433,0.27,1.163,-0.064,0.526,0.355,0.391,0.265,0.041,0.484,0.622,-0.349
'0:06.021',1.139,1.734,0.595,-1.437,0.272,1.165,-0.059,0.534,0.372,0.405,0.277,0.05,0.493,0.626,-0.35
'0:06.022',1.142,1.737,0.595,-1.44,0.274,1.166,-0.056,0.526,0.374,0.4,0.274,0.049,0.493,0.623,-0.352
'0:06.023',1.145,1.74,0.596,-1.442,0.274,1.168,-0.057,0.525,0.368,0.389,0.265,0.043,0.49,0.625,-0.356
'0:06.024',1.147,1.744,0.597,-1.446,0.275,1.17,-0.058,0.544,0.375,0.391,0.27,0.043,0.491,0.634,-0.359
'0:06.025',1.145,1.742,0.597,-1.444,0.275,1.169,-0.064,0.569,0.386,0.4,0.276,0.049,0.495,0.631,-0.363
'0:06.026',1.151,1.738,0.587,-1.445,0.282,1.162,-0.057,0.586,0.394,0.409,0.288,0.058,0.503,0.627,-0.363
'0:06.027',1.157,1.744,0.587,-1.452,0.285,1.166,-0.046,0.586,0.392,0.413,0.295,0.064,0.513,0.636,-0.367
'0:06.028',1.154,1.75,0.597,-1.452,0.279,1.173,-0.039,0.581,0.383,0.414,0.295,0.064,0.518,0.639,-0.371
'0:06.029',1.159,1.752,0.593,-1.455,0.282,1.172,-0.028,0.583,0.382,0.421,0.307,0.073,0.525,0.639,-0.376
'0:06.030',1.162,1.754,0.592,-1.458,0.284,1.173,-0.019,0.596,0.394,0.439,0.324,0.086,0.535,0.639,-0.38
'0:06.031',1.163,1.756,0.592,-1.46,0.285,1.173,-0.015,0.596,0.393,0.444,0.326,0.085,0.534,0.641,-0.38
'0:06.032',1.167,1.758,0.592,-1.462,0.287,1.175,-0.018,0.586,0.388,0.445,0.327,0.085,0.536,0.645,-0.38
'0:06.033',1.173,1.762,0.589,-1.468,0.292,1.175,-0.019,0.585,0.399,0.461,0.338,0.093,0.549,0.647,-0.377
'0:06.034',1.182,1.763,0.581,-1.472,0.3,1.172,-0.023,0.582,0.41,0.469,0.342,0.099,0.556,0.648,-0.378
'0:06.035',1.18,1.765,0.586,-1.472,0.297,1.175,-0.025,0.591,0.44,0.49,0.356,0.108,0.567,0.646,-0.384
'0:06.036',1.175,1.774,0.599,-1.474,0.288,1.186,-0.018,0.599,0.461,0.509,0.37,0.118,0.572,0.654,-0.392
'0:06.037',1.183,1.78,0.597,-1.481,0.292,1.188,-0.02,0.591,0.452,0.501,0.365,0.116,0.567,0.659,-0.396
'0:06.038',1.2,1.788,0.589,-1.494,0.305,1.188,-0.021,0.594,0.453,0.503,0.37,0.12,0.575,0.66,-0.393
'0:06.039',1.208,1.794,0.586,-1.501,0.311,1.19,-0.024,0.608,0.458,0.504,0.376,0.126,0.581,0.661,-0.389
'0:06.040',1.204,1.779,0.576,-1.492,0.314,1.177,-0.033,0.613,0.454,0.5,0.372,0.122,0.577,0.652,-0.389
'0:06.041',1.201,1.772,0.572,-1.487,0.315,1.172,-0.035,0.621,0.457,0.504,0.379,0.127,0.582,0.651,-0.39
'0:06.042',1.206,1.784,0.578,-1.495,0.314,1.181,-0.04,0.625,0.459,0.504,0.385,0.131,0.587,0.658,-0.39
'0:06.043',1.215,1.787,0.572,-1.501,0.321,1.179,-0.043,0.619,0.45,0.501,0.386,0.132,0.59,0.662,-0.389
'0:06.044',1.216,1.796,0.579,-1.506,0.319,1.187,-0.04,0.622,0.451,0.506,0.394,0.141,0.598,0.67,-0.389
'0:06.045',1.214,1.8,0.587,-1.508,0.313,1.194,-0.035,0.623,0.452,0.513,0.4,0.147,0.603,0.677,-0.391
'0:06.046',1.223,1.802,0.58,-1.514,0.322,1.192,-0.034,0.617,0.447,0.51,0.398,0.146,0.603,0.678,-0.391
'0:06.047',1.224,1.812,0.59,-1.518,0.317,1.201,-0.029,0.617,0.451,0.511,0.4,0.148,0.604,0.674,-0.395
'0:06.048',1.212,1.81,0.598,-1.512,0.307,1.204,-0.026,0.617,0.458,0.517,0.406,0.153,0.605,0.676,-0.397
