'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:04.521',-0.366,-3.029,-2.663,1.697,1.149,-2.846,0.282,0.299,0.455,-0.297,0.422,0.143,-0.262,-1.109,0.261
'0:04.522',-0.364,-3.031,-2.667,1.698,1.151,-2.849,0.279,0.295,0.45,-0.303,0.416,0.141,-0.266,-1.113,0.262
'0:04.523',-0.357,-3.03,-2.672,1.694,1.157,-2.851,0.278,0.296,0.452,-0.298,0.42,0.145,-0.262,-1.112,0.262
'0:04.524',-0.369,-3.034,-2.665,1.702,1.148,-2.849,0.283,0.296,0.451,-0.297,0.42,0.144,-0.267,-1.115,0.259
'0:04.525',-0.376,-3.038,-2.663,1.707,1.143,-2.851,0.284,0.297,0.453,-0.296,0.418,0.139,-0.27,-1.12,0.261
'0:04.526',-0.372,-3.034,-2.662,1.704,1.145,-2.849,0.283,0.299,0.452,-0.3,0.415,0.137,-0.27,-1.119,0.26
'0:04.527',-0.371,-3.031,-2.659,1.701,1.144,-2.845,0.282,0.297,0.45,-0.299,0.414,0.137,-0.272,-1.115,0.257
'0:04.528',-0.367,-3.03,-2.663,1.698,1.148,-2.847,0.28,0.297,0.45,-0.299,0.414,0.139,-0.268,-1.115,0.261
'0:04.529',-0.366,-3.023,-2.657,1.696,1.145,-2.841,0.278,0.297,0.449,-0.3,0.415,0.143,-0.266,-1.111,0.261
'0:04.530',-0.366,-3.022,-2.655,1.694,1.145,-2.839,0.28,0.296,0.447,-0.302,0.412,0.138,-0.271,-1.103,0.263
'0:04.531',-0.368,-3.026,-2.658,1.698,1.145,-2.842,0.28,0.295,0.446,-0.303,0.412,0.139,-0.267,-1.105,0.264
'0:04.532',-0.368,-3.03,-2.661,1.699,1.146,-2.845,0.279,0.294,0.449,-0.299,0.415,0.142,-0.262,-1.111,0.264
'0:04.533',-0.362,-3.028,-2.665,1.696,1.151,-2.847,0.278,0.295,0.449,-0.3,0.415,0.144,-0.259,-1.113,0.266
'0:04.534',-0.368,-3.031,-2.663,1.7,1.147,-2.848,0.277,0.293,0.447,-0.301,0.416,0.147,-0.262,-1.113,0.265
'0:04.535',-0.374,-3.035,-2.661,1.704,1.143,-2.849,0.28,0.294,0.448,-0.3,0.415,0.148,-0.268,-1.113,0.261
'0:04.536',-0.372,-3.034,-2.661,1.703,1.144,-2.848,0.282,0.294,0.447,-0.302,0.417,0.148,-0.265,-1.118,0.26
'0:04.537',-0.373,-3.035,-2.662,1.704,1.145,-2.849,0.283,0.294,0.446,-0.304,0.415,0.144,-0.268,-1.121,0.261
'0:04.538',-0.372,-3.031,-2.659,1.702,1.144,-2.846,0.284,0.295,0.446,-0.304,0.417,0.149,-0.266,-1.114,0.261
'0:04.539',-0.37,-3.03,-2.66,1.7,1.145,-2.845,0.281,0.293,0.445,-0.302,0.419,0.15,-0.26,-1.117,0.263
'0:04.540',-0.37,-3.031,-2.662,1.701,1.145,-2.847,0.28,0.295,0.446,-0.3,0.416,0.146,-0.261,-1.117,0.262
'0:04.541',-0.371,-3.034,-2.663,1.703,1.145,-2.849,0.279,0.295,0.444,-0.297,0.419,0.148,-0.258,-1.117,0.26
'0:04.542',-0.368,-3.034,-2.666,1.701,1.149,-2.85,0.276,0.292,0.442,-0.297,0.421,0.148,-0.257,-1.121,0.262
'0:04.543',-0.368,-3.033,-2.664,1.7,1.147,-2.849,0.276,0.291,0.442,-0.299,0.417,0.143,-0.261,-1.119,0.263
'0:04.544',-0.378,-3.038,-2.659,1.708,1.141,-2.849,0.275,0.291,0.442,-0.297,0.415,0.141,-0.265,-1.117,0.26
'0:04.545',-0.378,-3.037,-2.659,1.707,1.141,-2.848,0.274,0.288,0.439,-0.298,0.415,0.141,-0.262,-1.117,0.259
'0:04.546',-0.379,-3.036,-2.658,1.708,1.139,-2.847,0.276,0.287,0.439,-0.297,0.416,0.142,-0.265,-1.115,0.257
'0:04.547',-0.374,-3.032,-2.657,1.704,1.141,-2.845,0.278,0.294,0.446,-0.288,0.422,0.147,-0.261,-1.113,0.254
'0:04.548',-0.37,-3.03,-2.659,1.7,1.144,-2.845,0.275,0.293,0.446,-0.292,0.423,0.147,-0.258,-1.115,0.258
'0:04.549',-0.376,-3.035,-2.659,1.706,1.142,-2.848,0.271,0.291,0.443,-0.296,0.418,0.143,-0.256,-1.118,0.263
'0:04.550',-0.373,-3.031,-2.658,1.702,1.143,-2.845,0.273,0.294,0.448,-0.292,0.422,0.148,-0.252,-1.113,0.259
'0:04.551',-0.376,-3.028,-2.652,1.702,1.139,-2.841,0.274,0.292,0.447,-0.293,0.425,0.153,-0.252,-1.106,0.258
'0:04.552',-0.37,-3.024,-2.654,1.697,1.141,-2.839,0.277,0.29,0.443,-0.296,0.42,0.149,-0.254,-1.105,0.26
'0:04.553',-0.364,-3.023,-2.659,1.694,1.147,-2.841,0.277,0.29,0.442,-0.299,0.415,0.142,-0.261,-1.108,0.261
'0:04.554',-0.369,-3.029,-2.659,1.699,1.145,-2.845,0.277,0.291,0.442,-0.3,0.415,0.144,-0.261,-1.113,0.26
'0:04.555',-0.367,-3.029,-2.662,1.698,1.147,-2.845,0.276,0.291,0.443,-0.299,0.418,0.148,-0.259,-1.112,0.26
'0:04.556',-0.369,-3.033,-2.663,1.701,1.147,-2.848,0.277,0.289,0.443,-0.3,0.419,0.148,-0.259,-1.115,0.261
'0:04.557',-0.374,-3.034,-2.66,1.704,1.143,-2.847,0.279,0.29,0.442,-0.3,0.418,0.144,-0.266,-1.12,0.259
'0:04.558',-0.369,-3.031,-2.662,1.7,1.147,-2.846,0.274,0.29,0.444,-0.301,0.418,0.146,-0.266,-1.118,0.258
'0:04.559',-0.361,-3.031,-2.67,1.696,1.154,-2.851,0.27,0.289,0.442,-0.301,0.419,0.149,-0.257,-1.117,0.26
'0:04.560',-0.365,-3.034,-2.669,1.7,1.151,-2.852,0.272,0.286,0.439,-0.305,0.415,0.144,-0.261,-1.118,0.263
'0:04.561',-0.37,-3.035,-2.665,1.702,1.147,-2.85,0.277,0.288,0.44,-0.306,0.412,0.141,-0.263,-1.119,0.263
'0:04.562',-0.363,-3.026,-2.663,1.694,1.149,-2.845,0.278,0.292,0.442,-0.306,0.415,0.144,-0.261,-1.115,0.261
'0:04.563',-0.364,-3.024,-2.66,1.694,1.148,-2.842,0.276,0.292,0.443,-0.305,0.414,0.143,-0.263,-1.115,0.26
'0:04.564',-0.373,-3.029,-2.656,1.701,1.141,-2.843,0.28,0.293,0.443,-0.306,0.411,0.14,-0.267,-1.115,0.258
'0:04.565',-0.376,-3.028,-2.652,1.702,1.139,-2.841,0.283,0.293,0.442,-0.308,0.409,0.137,-0.275,-1.114,0.253
'0:04.566',-0.369,-3.025,-2.656,1.697,1.143,-2.841,0.278,0.289,0.439,-0.312,0.404,0.132,-0.272,-1.12,0.259
'0:04.567',-0.366,-3.021,-2.655,1.693,1.144,-2.837,0.275,0.287,0.437,-0.313,0.404,0.133,-0.264,-1.115,0.261
'0:04.568',-0.365,-3.017,-2.651,1.691,1.143,-2.834,0.275,0.289,0.441,-0.307,0.41,0.141,-0.26,-1.109,0.257
'0:04.569',-0.372,-3.019,-2.647,1.696,1.137,-2.833,0.274,0.286,0.437,-0.314,0.403,0.132,-0.27,-1.113,0.258
'0:04.570',-0.376,-3.021,-2.646,1.698,1.135,-2.833,0.275,0.286,0.434,-0.32,0.394,0.12,-0.28,-1.119,0.258
'0:04.571',-0.371,-3.019,-2.648,1.696,1.138,-2.834,0.276,0.288,0.438,-0.316,0.396,0.126,-0.274,-1.114,0.258
'0:04.572',-0.372,-3.013,-2.64,1.692,1.133,-2.826,0.276,0.292,0.442,-0.31,0.404,0.132,-0.268,-1.107,0.253
'0:04.573',-0.371,-3.007,-2.636,1.69,1.132,-2.822,0.275,0.293,0.443,-0.311,0.405,0.132,-0.267,-1.108,0.253
'0:04.574',-0.377,-3.013,-2.636,1.695,1.129,-2.825,0.276,0.287,0.435,-0.319,0.397,0.124,-0.273,-1.11,0.256
'0:04.575',-0.378,-3.014,-2.636,1.696,1.129,-2.826,0.276,0.288,0.435,-0.32,0.397,0.122,-0.275,-1.111,0.254
'0:04.576',-0.379,-3.018,-2.639,1.698,1.13,-2.829,0.275,0.289,0.435,-0.321,0.398,0.123,-0.274,-1.111,0.253
'0:04.577',-0.377,-3.019,-2.642,1.698,1.132,-2.831,0.274,0.29,0.436,-0.32,0.399,0.126,-0.273,-1.115,0.252
'0:04.578',-0.374,-3.018,-2.644,1.696,1.135,-2.832,0.277,0.289,0.438,-0.319,0.398,0.126,-0.274,-1.118,0.251
'0:04.579',-0.37,-3.014,-2.644,1.692,1.137,-2.829,0.279,0.291,0.441,-0.313,0.403,0.132,-0.265,-1.113,0.25
'0:04.580',-0.37,-3.014,-2.643,1.692,1.136,-2.829,0.28,0.294,0.444,-0.309,0.405,0.135,-0.264,-1.107,0.249
'0:04.581',-0.371,-3.018,-2.646,1.694,1.137,-2.832,0.28,0.293,0.445,-0.311,0.404,0.132,-0.271,-1.107,0.247
'0:04.582',-0.37,-3.018,-2.647,1.694,1.138,-2.833,0.281,0.291,0.442,-0.315,0.406,0.135,-0.272,-1.111,0.247
'0:04.583',-0.372,-3.018,-2.646,1.695,1.137,-2.832,0.286,0.295,0.446,-0.312,0.408,0.137,-0.272,-1.113,0.247
'0:04.584',-0.367,-3.013,-2.646,1.69,1.139,-2.829,0.289,0.301,0.453,-0.304,0.412,0.143,-0.267,-1.117,0.245
'0:04.585',-0.367,-3.013,-2.646,1.69,1.139,-2.829,0.288,0.297,0.449,-0.308,0.41,0.143,-0.271,-1.109,0.242
'0:04.586',-0.367,-3.01,-2.643,1.689,1.137,-2.827,0.29,0.302,0.454,-0.307,0.417,0.15,-0.266,-1.103,0.238
'0:04.587',-0.37,-3.003,-2.634,1.687,1.131,-2.819,0.299,0.309,0.462,-0.298,0.427,0.155,-0.263,-1.099,0.235
'0:04.588',-0.364,-3,-2.636,1.682,1.135,-2.818,0.3,0.31,0.465,-0.293,0.431,0.159,-0.259,-1.099,0.235
'0:04.589',-0.355,-2.996,-2.641,1.675,1.143,-2.819,0.297,0.307,0.463,-0.294,0.43,0.161,-0.255,-1.103,0.235
'0:04.590',-0.362,-2.998,-2.635,1.681,1.137,-2.817,0.294,0.305,0.462,-0.292,0.431,0.159,-0.257,-1.091,0.236
'0:04.591',-0.359,-2.99,-2.631,1.675,1.136,-2.811,0.294,0.311,0.469,-0.285,0.441,0.168,-0.253,-1.09,0.233
'0:04.592',-0.349,-2.978,-2.628,1.664,1.139,-2.803,0.297,0.313,0.473,-0.282,0.447,0.172,-0.257,-1.085,0.225
'0:04.593',-0.347,-2.971,-2.624,1.659,1.139,-2.798,0.3,0.315,0.476,-0.28,0.448,0.173,-0.254,-1.075,0.223
'0:04.594',-0.349,-2.972,-2.623,1.661,1.136,-2.797,0.299,0.314,0.475,-0.281,0.448,0.172,-0.249,-1.08,0.227
'0:04.595',-0.353,-2.973,-2.62,1.663,1.133,-2.797,0.296,0.314,0.475,-0.278,0.45,0.172,-0.249,-1.077,0.227
'0:04.596',-0.35,-2.967,-2.617,1.659,1.133,-2.792,0.297,0.315,0.478,-0.277,0.452,0.175,-0.249,-1.073,0.225
'0:04.597',-0.349,-2.965,-2.616,1.657,1.133,-2.791,0.299,0.318,0.479,-0.278,0.454,0.175,-0.248,-1.073,0.223
'0:04.598',-0.348,-2.962,-2.615,1.655,1.133,-2.789,0.301,0.321,0.482,-0.276,0.454,0.174,-0.242,-1.069,0.223
'0:04.599',-0.347,-2.957,-2.611,1.652,1.131,-2.784,0.3,0.317,0.48,-0.279,0.453,0.174,-0.241,-1.063,0.224
'0:04.600',-0.349,-2.954,-2.604,1.651,1.127,-2.78,0.306,0.319,0.481,-0.278,0.452,0.174,-0.247,-1.061,0.221
'0:04.601',-0.346,-2.949,-2.603,1.647,1.128,-2.776,0.305,0.318,0.48,-0.278,0.451,0.173,-0.245,-1.058,0.223
'0:04.602',-0.335,-2.939,-2.604,1.637,1.135,-2.772,0.293,0.312,0.475,-0.283,0.45,0.173,-0.236,-1.056,0.231
'0:04.603',-0.339,-2.938,-2.6,1.639,1.131,-2.769,0.289,0.309,0.473,-0.284,0.452,0.174,-0.233,-1.048,0.233
'0:04.604',-0.343,-2.938,-2.595,1.641,1.126,-2.767,0.293,0.311,0.477,-0.283,0.451,0.172,-0.237,-1.05,0.23
'0:04.605',-0.336,-2.933,-2.596,1.634,1.13,-2.764,0.288,0.306,0.473,-0.287,0.446,0.168,-0.238,-1.054,0.235
'0:04.606',-0.334,-2.925,-2.592,1.629,1.129,-2.759,0.288,0.303,0.468,-0.289,0.445,0.166,-0.239,-1.042,0.236
'0:04.607',-0.335,-2.928,-2.593,1.631,1.129,-2.76,0.286,0.302,0.47,-0.29,0.442,0.164,-0.244,-1.044,0.236
'0:04.608',-0.329,-2.926,-2.598,1.627,1.135,-2.763,0.284,0.303,0.472,-0.285,0.446,0.168,-0.24,-1.044,0.236
'0:04.609',-0.324,-2.922,-2.599,1.623,1.137,-2.76,0.286,0.307,0.475,-0.283,0.451,0.172,-0.234,-1.042,0.238
'0:04.610',-0.335,-2.926,-2.591,1.631,1.128,-2.759,0.282,0.305,0.473,-0.286,0.446,0.164,-0.239,-1.042,0.236
'0:04.611',-0.337,-2.925,-2.588,1.631,1.125,-2.757,0.283,0.307,0.474,-0.282,0.446,0.163,-0.238,-1.041,0.235
'0:04.612',-0.335,-2.93,-2.596,1.633,1.131,-2.764,0.287,0.31,0.475,-0.282,0.447,0.166,-0.233,-1.051,0.235
'0:04.613',-0.331,-2.936,-2.606,1.633,1.137,-2.771,0.286,0.309,0.473,-0.286,0.441,0.162,-0.235,-1.06,0.234
'0:04.614',-0.334,-2.937,-2.603,1.635,1.135,-2.771,0.288,0.308,0.475,-0.284,0.442,0.161,-0.238,-1.056,0.231
'0:04.615',-0.342,-2.932,-2.591,1.637,1.125,-2.761,0.291,0.313,0.478,-0.282,0.445,0.162,-0.24,-1.044,0.224
'0:04.616',-0.335,-2.922,-2.587,1.629,1.127,-2.755,0.292,0.319,0.484,-0.278,0.447,0.164,-0.232,-1.042,0.222
'0:04.617',-0.327,-2.916,-2.588,1.621,1.131,-2.752,0.291,0.322,0.488,-0.273,0.449,0.167,-0.226,-1.04,0.222
'0:04.618',-0.322,-2.909,-2.588,1.615,1.133,-2.749,0.288,0.324,0.492,-0.27,0.454,0.171,-0.222,-1.034,0.222
'0:04.619',-0.325,-2.906,-2.582,1.615,1.128,-2.744,0.291,0.327,0.496,-0.266,0.457,0.173,-0.218,-1.03,0.22
'0:04.620',-0.322,-2.901,-2.579,1.612,1.128,-2.74,0.284,0.322,0.492,-0.268,0.455,0.172,-0.221,-1.028,0.224
'0:04.621',-0.319,-2.902,-2.583,1.611,1.132,-2.743,0.269,0.314,0.487,-0.271,0.454,0.172,-0.217,-1.026,0.232
'0:04.622',-0.314,-2.901,-2.587,1.607,1.136,-2.744,0.261,0.313,0.487,-0.27,0.456,0.177,-0.213,-1.019,0.238
'0:04.623',-0.311,-2.897,-2.587,1.605,1.137,-2.742,0.256,0.314,0.491,-0.265,0.463,0.184,-0.207,-1.016,0.244
'0:04.624',-0.316,-2.901,-2.586,1.609,1.135,-2.744,0.25,0.316,0.494,-0.262,0.468,0.189,-0.199,-1.019,0.249
'0:04.625',-0.309,-2.904,-2.595,1.607,1.143,-2.749,0.244,0.32,0.5,-0.252,0.474,0.197,-0.188,-1.02,0.251
'0:04.626',-0.306,-2.9,-2.593,1.603,1.143,-2.747,0.242,0.327,0.507,-0.246,0.482,0.204,-0.184,-1.016,0.248
'0:04.627',-0.301,-2.898,-2.596,1.6,1.147,-2.748,0.241,0.329,0.509,-0.247,0.481,0.202,-0.183,-1.022,0.249
'0:04.628',-0.287,-2.898,-2.611,1.593,1.161,-2.755,0.235,0.332,0.513,-0.242,0.484,0.205,-0.174,-1.032,0.252
'0:04.629',-0.282,-2.894,-2.612,1.589,1.165,-2.754,0.233,0.335,0.516,-0.24,0.487,0.208,-0.172,-1.022,0.254
'0:04.630',-0.284,-2.896,-2.611,1.59,1.163,-2.753,0.231,0.334,0.516,-0.238,0.492,0.213,-0.169,-1.018,0.257
'0:04.631',-0.283,-2.897,-2.614,1.591,1.165,-2.756,0.231,0.33,0.513,-0.239,0.493,0.217,-0.162,-1.024,0.258
'0:04.632',-0.285,-2.9,-2.615,1.593,1.164,-2.757,0.239,0.336,0.518,-0.237,0.492,0.215,-0.167,-1.024,0.25
'0:04.633',-0.289,-2.903,-2.614,1.597,1.162,-2.759,0.253,0.346,0.527,-0.232,0.496,0.216,-0.171,-1.034,0.237
'0:04.634',-0.281,-2.901,-2.619,1.591,1.169,-2.76,0.258,0.35,0.531,-0.227,0.497,0.214,-0.171,-1.038,0.229
'0:04.635',-0.269,-2.886,-2.618,1.577,1.175,-2.752,0.261,0.358,0.538,-0.218,0.504,0.223,-0.16,-1.028,0.225
'0:04.636',-0.277,-2.884,-2.607,1.581,1.165,-2.745,0.267,0.359,0.541,-0.216,0.509,0.226,-0.161,-1.024,0.222
'0:04.637',-0.287,-2.892,-2.604,1.59,1.158,-2.748,0.266,0.354,0.536,-0.222,0.504,0.218,-0.176,-1.018,0.219
'0:04.638',-0.293,-2.901,-2.607,1.597,1.157,-2.755,0.261,0.346,0.527,-0.229,0.496,0.212,-0.179,-1.02,0.226
'0:04.639',-0.296,-2.909,-2.612,1.602,1.158,-2.761,0.259,0.339,0.519,-0.236,0.489,0.206,-0.179,-1.028,0.232
'0:04.640',-0.295,-2.907,-2.612,1.601,1.158,-2.76,0.259,0.342,0.52,-0.234,0.488,0.208,-0.176,-1.033,0.229
'0:04.641',-0.292,-2.901,-2.609,1.597,1.159,-2.756,0.26,0.341,0.521,-0.232,0.492,0.213,-0.171,-1.032,0.227
'0:04.642',-0.287,-2.9,-2.612,1.593,1.163,-2.756,0.258,0.339,0.52,-0.234,0.492,0.212,-0.17,-1.032,0.226
'0:04.643',-0.286,-2.897,-2.611,1.591,1.162,-2.754,0.258,0.339,0.519,-0.233,0.492,0.213,-0.168,-1.032,0.226
'0:04.644',-0.291,-2.901,-2.61,1.596,1.159,-2.755,0.251,0.331,0.51,-0.238,0.487,0.211,-0.175,-1.03,0.228
'0:04.645',-0.297,-2.912,-2.615,1.604,1.159,-2.764,0.245,0.319,0.497,-0.248,0.477,0.204,-0.18,-1.04,0.236
'0:04.646',-0.295,-2.916,-2.622,1.605,1.163,-2.769,0.236,0.3,0.48,-0.263,0.469,0.199,-0.179,-1.046,0.25
'0:04.647',-0.297,-2.919,-2.622,1.608,1.162,-2.771,0.23,0.289,0.469,-0.274,0.464,0.198,-0.185,-1.046,0.259
'0:04.648',-0.305,-2.925,-2.62,1.615,1.157,-2.772,0.233,0.287,0.466,-0.273,0.464,0.199,-0.192,-1.046,0.256
'0:04.649',-0.31,-2.926,-2.616,1.618,1.153,-2.772,0.239,0.289,0.467,-0.274,0.464,0.194,-0.197,-1.043,0.247
'0:04.650',-0.309,-2.921,-2.612,1.615,1.151,-2.767,0.254,0.304,0.477,-0.267,0.469,0.2,-0.192,-1.041,0.235
'0:04.651',-0.318,-2.93,-2.612,1.624,1.147,-2.772,0.263,0.307,0.481,-0.264,0.468,0.194,-0.197,-1.049,0.229
'0:04.652',-0.329,-2.944,-2.615,1.637,1.143,-2.78,0.261,0.302,0.476,-0.271,0.46,0.183,-0.209,-1.052,0.233
'0:04.653',-0.325,-2.954,-2.63,1.639,1.152,-2.792,0.255,0.295,0.466,-0.281,0.45,0.179,-0.21,-1.062,0.242
'0:04.654',-0.324,-2.966,-2.642,1.645,1.159,-2.804,0.247,0.281,0.451,-0.296,0.434,0.164,-0.219,-1.078,0.254
'0:04.655',-0.325,-2.966,-2.64,1.645,1.157,-2.804,0.247,0.277,0.447,-0.299,0.432,0.162,-0.224,-1.08,0.256
'0:04.656',-0.333,-2.966,-2.634,1.649,1.151,-2.8,0.249,0.275,0.446,-0.299,0.433,0.162,-0.225,-1.071,0.255
'0:04.657',-0.346,-2.975,-2.628,1.661,1.141,-2.802,0.248,0.269,0.438,-0.308,0.422,0.15,-0.239,-1.071,0.258
'0:04.658',-0.351,-2.977,-2.626,1.663,1.137,-2.801,0.247,0.266,0.433,-0.314,0.416,0.144,-0.245,-1.079,0.26
'0:04.659',-0.351,-2.974,-2.623,1.663,1.135,-2.799,0.251,0.27,0.438,-0.31,0.42,0.144,-0.244,-1.074,0.258
'0:04.660',-0.354,-2.973,-2.619,1.663,1.132,-2.796,0.255,0.275,0.441,-0.307,0.422,0.148,-0.247,-1.069,0.249
'0:04.661',-0.353,-2.973,-2.619,1.663,1.133,-2.796,0.256,0.277,0.445,-0.305,0.424,0.151,-0.242,-1.071,0.246
'0:04.662',-0.351,-2.975,-2.624,1.663,1.136,-2.8,0.26,0.282,0.448,-0.302,0.425,0.15,-0.239,-1.071,0.242
'0:04.663',-0.353,-2.978,-2.625,1.666,1.135,-2.802,0.258,0.28,0.445,-0.305,0.42,0.145,-0.245,-1.076,0.241
'0:04.664',-0.349,-2.985,-2.635,1.667,1.143,-2.81,0.256,0.276,0.441,-0.311,0.419,0.147,-0.239,-1.085,0.246
'0:04.665',-0.354,-2.998,-2.643,1.676,1.144,-2.821,0.26,0.278,0.441,-0.314,0.42,0.149,-0.24,-1.093,0.242
'0:04.666',-0.358,-3.005,-2.647,1.681,1.144,-2.825,0.269,0.278,0.44,-0.318,0.414,0.146,-0.254,-1.101,0.234
'0:04.667',-0.352,-3.006,-2.652,1.679,1.15,-2.829,0.264,0.275,0.438,-0.319,0.417,0.152,-0.247,-1.103,0.237
'0:04.668',-0.353,-3.009,-2.655,1.681,1.151,-2.832,0.256,0.273,0.436,-0.318,0.418,0.155,-0.241,-1.103,0.243
'0:04.669',-0.349,-3.013,-2.663,1.681,1.157,-2.838,0.256,0.273,0.435,-0.319,0.416,0.15,-0.245,-1.113,0.242
'0:04.670',-0.348,-3.017,-2.667,1.683,1.159,-2.842,0.256,0.271,0.432,-0.322,0.414,0.148,-0.247,-1.115,0.239
'0:04.671',-0.347,-3.015,-2.668,1.681,1.16,-2.842,0.261,0.272,0.433,-0.322,0.415,0.149,-0.251,-1.116,0.237
'0:04.672',-0.341,-3.009,-2.669,1.675,1.164,-2.84,0.262,0.278,0.442,-0.314,0.423,0.154,-0.242,-1.123,0.234
'0:04.673',-0.347,-3.012,-2.664,1.679,1.158,-2.838,0.265,0.281,0.445,-0.312,0.423,0.154,-0.245,-1.122,0.23
'0:04.674',-0.355,-3.025,-2.67,1.69,1.157,-2.848,0.264,0.28,0.44,-0.317,0.418,0.145,-0.253,-1.121,0.231
'0:04.675',-0.356,-3.033,-2.676,1.694,1.16,-2.854,0.264,0.279,0.435,-0.322,0.414,0.143,-0.256,-1.126,0.234
'0:04.676',-0.359,-3.036,-2.676,1.698,1.158,-2.857,0.264,0.276,0.432,-0.327,0.411,0.143,-0.258,-1.128,0.235
'0:04.677',-0.358,-3.035,-2.676,1.696,1.159,-2.856,0.262,0.27,0.428,-0.332,0.407,0.139,-0.262,-1.132,0.239
'0:04.678',-0.354,-3.034,-2.68,1.694,1.163,-2.857,0.264,0.269,0.424,-0.337,0.403,0.137,-0.267,-1.137,0.24
'0:04.679',-0.356,-3.037,-2.681,1.696,1.163,-2.86,0.264,0.267,0.422,-0.339,0.402,0.137,-0.268,-1.127,0.242
'0:04.680',-0.367,-3.045,-2.678,1.706,1.155,-2.861,0.264,0.267,0.425,-0.336,0.403,0.136,-0.272,-1.127,0.24
'0:04.681',-0.368,-3.046,-2.678,1.707,1.155,-2.862,0.263,0.267,0.427,-0.336,0.404,0.137,-0.27,-1.137,0.241
'0:04.682',-0.361,-3.04,-2.679,1.7,1.159,-2.86,0.262,0.265,0.425,-0.34,0.399,0.133,-0.273,-1.133,0.241
'0:04.683',-0.36,-3.039,-2.679,1.7,1.159,-2.859,0.26,0.263,0.421,-0.341,0.394,0.129,-0.272,-1.135,0.244
'0:04.684',-0.366,-3.041,-2.675,1.704,1.154,-2.858,0.259,0.264,0.42,-0.341,0.394,0.131,-0.27,-1.136,0.247
'0:04.685',-0.374,-3.046,-2.672,1.71,1.149,-2.86,0.26,0.26,0.416,-0.344,0.388,0.126,-0.279,-1.135,0.246
'0:04.686',-0.367,-3.043,-2.675,1.706,1.153,-2.86,0.262,0.263,0.42,-0.344,0.39,0.128,-0.276,-1.135,0.244
'0:04.687',-0.367,-3.041,-2.673,1.704,1.153,-2.857,0.262,0.266,0.422,-0.344,0.392,0.128,-0.274,-1.131,0.242
'0:04.688',-0.366,-3.038,-2.672,1.702,1.153,-2.856,0.26,0.265,0.421,-0.344,0.391,0.125,-0.274,-1.136,0.244
'0:04.689',-0.368,-3.037,-2.668,1.702,1.15,-2.853,0.257,0.265,0.422,-0.341,0.393,0.125,-0.272,-1.134,0.243
'0:04.690',-0.373,-3.035,-2.662,1.704,1.144,-2.849,0.259,0.263,0.422,-0.342,0.392,0.124,-0.273,-1.124,0.241
'0:04.691',-0.371,-3.034,-2.663,1.702,1.146,-2.849,0.266,0.264,0.421,-0.342,0.394,0.126,-0.275,-1.125,0.238
'0:04.692',-0.372,-3.04,-2.668,1.706,1.147,-2.854,0.265,0.262,0.42,-0.342,0.393,0.124,-0.28,-1.133,0.238
'0:04.693',-0.376,-3.042,-2.666,1.709,1.145,-2.854,0.265,0.265,0.422,-0.342,0.393,0.122,-0.286,-1.133,0.237
'0:04.694',-0.383,-3.042,-2.66,1.712,1.139,-2.852,0.268,0.267,0.423,-0.34,0.394,0.123,-0.281,-1.129,0.234
'0:04.695',-0.383,-3.046,-2.664,1.714,1.141,-2.856,0.263,0.267,0.422,-0.342,0.393,0.123,-0.27,-1.135,0.239
'0:04.696',-0.379,-3.046,-2.667,1.712,1.143,-2.856,0.265,0.266,0.42,-0.343,0.392,0.12,-0.273,-1.138,0.238
'0:04.697',-0.378,-3.042,-2.664,1.71,1.143,-2.853,0.268,0.264,0.419,-0.343,0.395,0.12,-0.279,-1.136,0.237
'0:04.698',-0.372,-3.039,-2.667,1.706,1.147,-2.853,0.269,0.263,0.419,-0.344,0.397,0.118,-0.28,-1.133,0.236
'0:04.699',-0.371,-3.039,-2.669,1.706,1.149,-2.854,0.27,0.262,0.418,-0.344,0.394,0.117,-0.281,-1.13,0.234
'0:04.700',-0.377,-3.045,-2.668,1.71,1.145,-2.857,0.267,0.264,0.42,-0.34,0.397,0.117,-0.276,-1.137,0.234
'0:04.701',-0.38,-3.048,-2.668,1.714,1.144,-2.858,0.269,0.27,0.426,-0.334,0.4,0.118,-0.275,-1.137,0.231
'0:04.702',-0.379,-3.042,-2.663,1.71,1.142,-2.853,0.273,0.268,0.424,-0.336,0.399,0.117,-0.28,-1.13,0.231
'0:04.703',-0.373,-3.038,-2.666,1.706,1.145,-2.853,0.274,0.268,0.423,-0.337,0.396,0.115,-0.28,-1.135,0.232
'0:04.704',-0.378,-3.042,-2.665,1.71,1.143,-2.854,0.275,0.27,0.425,-0.337,0.397,0.117,-0.28,-1.135,0.23
'0:04.705',-0.386,-3.05,-2.663,1.718,1.139,-2.857,0.273,0.268,0.426,-0.336,0.397,0.117,-0.281,-1.138,0.229
'0:04.706',-0.379,-3.05,-2.671,1.715,1.146,-2.861,0.274,0.27,0.429,-0.333,0.397,0.116,-0.279,-1.145,0.232
'0:04.707',-0.38,-3.053,-2.673,1.716,1.146,-2.863,0.275,0.271,0.429,-0.332,0.399,0.117,-0.276,-1.144,0.232
'0:04.708',-0.381,-3.054,-2.673,1.718,1.146,-2.864,0.275,0.271,0.427,-0.334,0.396,0.116,-0.277,-1.144,0.232
